i,j,theta_lo,phi_lo,theta_hi,phi_hi,hs
11,15,0.6911503837897546,1.884955592153876,0.7539822368615504,2.0106192982974678,2900.3666260384916
11,16,0.6911503837897546,2.0106192982974678,0.7539822368615504,2.1362830044410597,3492.53422991636
11,17,0.6911503837897546,2.1362830044410597,0.7539822368615504,2.261946710584651,1816.6319117508563
11,18,0.6911503837897546,2.261946710584651,0.7539822368615504,2.387610416728243,2173.733016039874
11,19,0.6911503837897546,2.387610416728243,0.7539822368615504,2.5132741228718345,2169.4615175548493
11,20,0.6911503837897546,2.5132741228718345,0.7539822368615504,2.6389378290154264,2477.315883704776
11,21,0.6911503837897546,2.6389378290154264,0.7539822368615504,2.7646015351590183,1800.8101281246775
11,22,0.6911503837897546,2.7646015351590183,0.7539822368615504,2.8902652413026098,2477.200955494425
11,23,0.6911503837897546,2.8902652413026098,0.7539822368615504,3.0159289474462017,2374.627527748468
11,24,0.6911503837897546,3.0159289474462017,0.7539822368615504,3.1415926535897936,2250.619988770451
11,25,0.6911503837897546,3.1415926535897936,0.7539822368615504,3.267256359733385,1338.0899985151784
11,26,0.6911503837897546,3.267256359733385,0.7539822368615504,3.392920065876977,2314.9989412735576
11,27,0.6911503837897546,3.392920065876977,0.7539822368615504,3.518583772020569,3631.0035686979627
11,28,0.6911503837897546,3.518583772020569,0.7539822368615504,3.6442474781641603,2957.5242559906756
11,29,0.6911503837897546,3.6442474781641603,0.7539822368615504,3.769911184307752,2098.7423587802305
11,30,0.6911503837897546,3.769911184307752,0.7539822368615504,3.8955748904513436,2285.7688664387715
11,31,0.6911503837897546,3.8955748904513436,0.7539822368615504,4.0212385965949355,3031.7678798829716
11,32,0.6911503837897546,4.0212385965949355,0.7539822368615504,4.1469023027385274,2658.6342902487813
11,33,0.6911503837897546,4.1469023027385274,0.7539822368615504,4.272566008882119,2273.4715479302863
11,34,0.6911503837897546,4.272566008882119,0.7539822368615504,4.39822971502571,2571.327159778952
11,35,0.6911503837897546,4.39822971502571,0.7539822368615504,4.523893421169302,2570.8674469374955
11,36,0.6911503837897546,4.523893421169302,0.7539822368615504,4.649557127312894,2483.9625652039067
11,37,0.6911503837897546,4.649557127312894,0.7539822368615504,4.775220833456486,2753.143588567832
11,38,0.6911503837897546,4.775220833456486,0.7539822368615504,4.900884539600078,2198.308498355104
11,39,0.6911503837897546,4.900884539600078,0.7539822368615504,5.026548245743669,2302.4334569409243
11,40,0.6911503837897546,5.026548245743669,0.7539822368615504,5.152211951887261,3448.478415945179
11,41,0.6911503837897546,5.152211951887261,0.7539822368615504,5.277875658030853,2302.5866945547214
11,42,0.6911503837897546,5.277875658030853,0.7539822368615504,5.403539364174445,2790.1121629001736
11,43,0.6911503837897546,5.403539364174445,0.7539822368615504,5.529203070318037,2702.766723026872
11,44,0.6911503837897546,5.529203070318037,0.7539822368615504,5.6548667764616285,2284.926059562795
11,45,0.6911503837897546,5.6548667764616285,0.7539822368615504,5.7805304826052195,2603.0856552416585
11,46,0.6911503837897546,5.7805304826052195,0.7539822368615504,5.906194188748811,2278.068676344672
11,47,0.6911503837897546,5.906194188748811,0.7539822368615504,6.031857894892403,2653.6732225015935
11,48,0.6911503837897546,6.031857894892403,0.7539822368615504,6.157521601035995,2282.723268864236
11,49,0.6911503837897546,6.157521601035995,0.7539822368615504,6.283185307179586,2845.143620960718
12,0,0.7539822368615504,0.0,0.8168140899333463,0.12566370614359174,2322.858848310095
12,1,0.7539822368615504,0.12566370614359174,0.8168140899333463,0.25132741228718347,3067.3717795007497
12,2,0.7539822368615504,0.25132741228718347,0.8168140899333463,0.3769911184307752,2978.141295615749
12,3,0.7539822368615504,0.3769911184307752,0.8168140899333463,0.5026548245743669,2268.4355979502
12,4,0.7539822368615504,0.5026548245743669,0.8168140899333463,0.6283185307179586,2354.7639861938915
12,5,0.7539822368615504,0.6283185307179586,0.8168140899333463,0.7539822368615504,1896.0358189898682
12,6,0.7539822368615504,0.7539822368615504,0.8168140899333463,0.8796459430051422,1344.7988746764022
12,7,0.7539822368615504,0.8796459430051422,0.8168140899333463,1.0053096491487339,2154.841842014687
12,8,0.7539822368615504,1.0053096491487339,0.8168140899333463,1.1309733552923256,2333.625264855946
12,9,0.7539822368615504,1.1309733552923256,0.8168140899333463,1.2566370614359172,3505.695706362465
12,10,0.7539822368615504,1.2566370614359172,0.8168140899333463,1.3823007675795091,3102.393983073355
12,11,0.7539822368615504,1.3823007675795091,0.8168140899333463,1.5079644737231008,2555.044413785602
12,12,0.7539822368615504,1.5079644737231008,0.8168140899333463,1.6336281798666925,1852.7014402470834
12,13,0.7539822368615504,1.6336281798666925,0.8168140899333463,1.7592918860102844,1564.4624348847701
12,14,0.7539822368615504,1.7592918860102844,0.8168140899333463,1.884955592153876,2787.498691820489
12,15,0.7539822368615504,1.884955592153876,0.8168140899333463,2.0106192982974678,2994.7477317854723
12,16,0.7539822368615504,2.0106192982974678,0.8168140899333463,2.1362830044410597,2753.282625926015
12,17,0.7539822368615504,2.1362830044410597,0.8168140899333463,2.261946710584651,2003.3417010358794
12,18,0.7539822368615504,2.261946710584651,0.8168140899333463,2.387610416728243,1617.201753205879
12,19,0.7539822368615504,2.387610416728243,0.8168140899333463,2.5132741228718345,2481.0051465909246
12,20,0.7539822368615504,2.5132741228718345,0.8168140899333463,2.6389378290154264,2667.724547019217
12,21,0.7539822368615504,2.6389378290154264,0.8168140899333463,2.7646015351590183,3324.189329586145
12,22,0.7539822368615504,2.7646015351590183,0.8168140899333463,2.8902652413026098,2655.2383700933387
12,23,0.7539822368615504,2.8902652413026098,0.8168140899333463,3.0159289474462017,2329.2542072233505
12,24,0.7539822368615504,3.0159289474462017,0.8168140899333463,3.1415926535897936,2394.049762375338
12,25,0.7539822368615504,3.1415926535897936,0.8168140899333463,3.267256359733385,2631.6274932090923
12,26,0.7539822368615504,3.267256359733385,0.8168140899333463,3.392920065876977,2435.6643807380874
12,27,0.7539822368615504,3.392920065876977,0.8168140899333463,3.518583772020569,2592.5746012457616
12,28,0.7539822368615504,3.518583772020569,0.8168140899333463,3.6442474781641603,2404.887835603698
12,29,0.7539822368615504,3.6442474781641603,0.8168140899333463,3.769911184307752,2592.395459539509
12,30,0.7539822368615504,3.769911184307752,0.8168140899333463,3.8955748904513436,1863.3245434279338
12,31,0.7539822368615504,3.8955748904513436,0.8168140899333463,4.0212385965949355,2039.9403516235166
12,32,0.7539822368615504,4.0212385965949355,0.8168140899333463,4.1469023027385274,2227.46588972996
12,33,0.7539822368615504,4.1469023027385274,0.8168140899333463,4.272566008882119,2941.8651000993564
12,34,0.7539822368615504,4.272566008882119,0.8168140899333463,4.39822971502571,2319.1864433319056
12,35,0.7539822368615504,4.39822971502571,0.8168140899333463,4.523893421169302,2853.4944964043734
12,36,0.7539822368615504,4.523893421169302,0.8168140899333463,4.649557127312894,3036.828118584478
12,37,0.7539822368615504,4.649557127312894,0.8168140899333463,4.775220833456486,2769.6740920482366
12,38,0.7539822368615504,4.775220833456486,0.8168140899333463,4.900884539600078,2506.353698025825
12,39,0.7539822368615504,4.900884539600078,0.8168140899333463,5.026548245743669,2508.790025230894
12,40,0.7539822368615504,5.026548245743669,0.8168140899333463,5.152211951887261,2145.974327555122
12,41,0.7539822368615504,5.152211951887261,0.8168140899333463,5.277875658030853,2246.311597227857
12,42,0.7539822368615504,5.277875658030853,0.8168140899333463,5.403539364174445,2074.425130077368
12,43,0.7539822368615504,5.403539364174445,0.8168140899333463,5.529203070318037,1791.4528908789182
12,44,0.7539822368615504,5.529203070318037,0.8168140899333463,5.6548667764616285,1796.182231924018
12,45,0.7539822368615504,5.6548667764616285,0.8168140899333463,5.7805304826052195,2062.816747512139
12,46,0.7539822368615504,5.7805304826052195,0.8168140899333463,5.906194188748811,3029.429566116198
12,47,0.7539822368615504,5.906194188748811,0.8168140899333463,6.031857894892403,2851.273139246828
12,48,0.7539822368615504,6.031857894892403,0.8168140899333463,6.157521601035995,3202.3550551629587
12,49,0.7539822368615504,6.157521601035995,0.8168140899333463,6.283185307179586,2690.2068311540847
13,0,0.8168140899333463,0.0,0.8796459430051422,0.12566370614359174,2643.952144945589
13,1,0.8168140899333463,0.12566370614359174,0.8796459430051422,0.25132741228718347,2459.662773320899
13,2,0.8168140899333463,0.25132741228718347,0.8796459430051422,0.3769911184307752,2556.0039137148196
13,3,0.8168140899333463,0.3769911184307752,0.8796459430051422,0.5026548245743669,1963.0119514128864
13,4,0.8168140899333463,0.5026548245743669,0.8796459430051422,0.6283185307179586,1956.645499190537
13,5,0.8168140899333463,0.6283185307179586,0.8796459430051422,0.7539822368615504,2640.6760395579577
13,6,0.8168140899333463,0.7539822368615504,0.8796459430051422,0.8796459430051422,2378.9422385123175
13,7,0.8168140899333463,0.8796459430051422,0.8796459430051422,1.0053096491487339,2040.8954465043441
13,8,0.8168140899333463,1.0053096491487339,0.8796459430051422,1.1309733552923256,1439.3248164863537
13,9,0.8168140899333463,1.1309733552923256,0.8796459430051422,1.2566370614359172,4478.385403464641
13,10,0.8168140899333463,1.2566370614359172,0.8796459430051422,1.3823007675795091,2183.91264510138
13,11,0.8168140899333463,1.3823007675795091,0.8796459430051422,1.5079644737231008,2097.450482293869
13,12,0.8168140899333463,1.5079644737231008,0.8796459430051422,1.6336281798666925,2480.99123262283
13,13,0.8168140899333463,1.6336281798666925,0.8796459430051422,1.7592918860102844,2398.193579449926
13,14,0.8168140899333463,1.7592918860102844,0.8796459430051422,1.884955592153876,3525.9675284292803
13,15,0.8168140899333463,1.884955592153876,0.8796459430051422,2.0106192982974678,2310.903946724922
13,16,0.8168140899333463,2.0106192982974678,0.8796459430051422,2.1362830044410597,2653.9662196613763
13,17,0.8168140899333463,2.1362830044410597,0.8796459430051422,2.261946710584651,2111.6694551618275
13,18,0.8168140899333463,2.261946710584651,0.8796459430051422,2.387610416728243,1702.2576045552983
13,19,0.8168140899333463,2.387610416728243,0.8796459430051422,2.5132741228718345,2252.93039107684
13,20,0.8168140899333463,2.5132741228718345,0.8796459430051422,2.6389378290154264,1806.0628613478357
13,21,0.8168140899333463,2.6389378290154264,0.8796459430051422,2.7646015351590183,3042.117159530659
13,22,0.8168140899333463,2.7646015351590183,0.8796459430051422,2.8902652413026098,2181.4977839136
13,23,0.8168140899333463,2.8902652413026098,0.8796459430051422,3.0159289474462017,3546.1814364137686
13,24,0.8168140899333463,3.0159289474462017,0.8796459430051422,3.1415926535897936,1791.573694221107
13,25,0.8168140899333463,3.1415926535897936,0.8796459430051422,3.267256359733385,3153.5216298512146
13,26,0.8168140899333463,3.267256359733385,0.8796459430051422,3.392920065876977,2289.136421752478
13,27,0.8168140899333463,3.392920065876977,0.8796459430051422,3.518583772020569,2020.4113442610742
13,28,0.8168140899333463,3.518583772020569,0.8796459430051422,3.6442474781641603,2346.265620341904
13,29,0.8168140899333463,3.6442474781641603,0.8796459430051422,3.769911184307752,2097.0620780468766
13,30,0.8168140899333463,3.769911184307752,0.8796459430051422,3.8955748904513436,1761.0586301208825
13,31,0.8168140899333463,3.8955748904513436,0.8796459430051422,4.0212385965949355,1848.1625042929784
13,32,0.8168140899333463,4.0212385965949355,0.8796459430051422,4.1469023027385274,2266.6934111331066
13,33,0.8168140899333463,4.1469023027385274,0.8796459430051422,4.272566008882119,2518.9535259805007
13,34,0.8168140899333463,4.272566008882119,0.8796459430051422,4.39822971502571,2525.0835582264426
13,35,0.8168140899333463,4.39822971502571,0.8796459430051422,4.523893421169302,2528.933826413947
13,36,0.8168140899333463,4.523893421169302,0.8796459430051422,4.649557127312894,2109.8456439150996
13,37,0.8168140899333463,4.649557127312894,0.8796459430051422,4.775220833456486,2192.0015857234116
13,38,0.8168140899333463,4.775220833456486,0.8796459430051422,4.900884539600078,2274.3939475081506
13,39,0.8168140899333463,4.900884539600078,0.8796459430051422,5.026548245743669,2525.607059602816
13,40,0.8168140899333463,5.026548245743669,0.8796459430051422,5.152211951887261,1441.4863705565383
13,41,0.8168140899333463,5.152211951887261,0.8796459430051422,5.277875658030853,2701.26710208791
13,42,0.8168140899333463,5.277875658030853,0.8796459430051422,5.403539364174445,1849.6823469985807
13,43,0.8168140899333463,5.403539364174445,0.8796459430051422,5.529203070318037,1923.8506710319027
13,44,0.8168140899333463,5.529203070318037,0.8796459430051422,5.6548667764616285,1586.5975746590739
13,45,0.8168140899333463,5.6548667764616285,0.8796459430051422,5.7805304826052195,2023.906982483973
13,46,0.8168140899333463,5.7805304826052195,0.8796459430051422,5.906194188748811,2346.4513788948057
13,47,0.8168140899333463,5.906194188748811,0.8796459430051422,6.031857894892403,2337.5011940729337
13,48,0.8168140899333463,6.031857894892403,0.8796459430051422,6.157521601035995,2343.3610320600837
13,49,0.8168140899333463,6.157521601035995,0.8796459430051422,6.283185307179586,2950.538192947644
14,0,0.8796459430051422,0.0,0.942477796076938,0.12566370614359174,2169.615353058021
14,1,0.8796459430051422,0.12566370614359174,0.942477796076938,0.25132741228718347,1527.7050826806174
14,2,0.8796459430051422,0.25132741228718347,0.942477796076938,0.3769911184307752,2913.0199398051273
14,3,0.8796459430051422,0.3769911184307752,0.942477796076938,0.5026548245743669,2830.4746491736933
14,4,0.8796459430051422,0.5026548245743669,0.942477796076938,0.6283185307179586,1941.6659478359666
14,5,0.8796459430051422,0.6283185307179586,0.942477796076938,0.7539822368615504,2255.222626697922
14,6,0.8796459430051422,0.7539822368615504,0.942477796076938,0.8796459430051422,1688.4992689368376
14,7,0.8796459430051422,0.8796459430051422,0.942477796076938,1.0053096491487339,2580.321859309081
14,8,0.8796459430051422,1.0053096491487339,0.942477796076938,1.1309733552923256,2251.375108781523
14,9,0.8796459430051422,1.1309733552923256,0.942477796076938,1.2566370614359172,2251.054482288491
14,10,0.8796459430051422,1.2566370614359172,0.942477796076938,1.3823007675795091,2479.981798314291
14,11,0.8796459430051422,1.3823007675795091,0.942477796076938,1.5079644737231008,2538.7846971366102
14,12,0.8796459430051422,1.5079644737231008,0.942477796076938,1.6336281798666925,2445.225886469481
14,13,0.8796459430051422,1.6336281798666925,0.942477796076938,1.7592918860102844,3325.0570460022677
14,14,0.8796459430051422,1.7592918860102844,0.942477796076938,1.884955592153876,2965.185870221651
14,15,0.8796459430051422,1.884955592153876,0.942477796076938,2.0106192982974678,2102.5563220400973
14,16,0.8796459430051422,2.0106192982974678,0.942477796076938,2.1362830044410597,2867.458915145084
14,17,0.8796459430051422,2.1362830044410597,0.942477796076938,2.261946710584651,1931.790651850543
14,18,0.8796459430051422,2.261946710584651,0.942477796076938,2.387610416728243,1778.1143737396553
14,19,0.8796459430051422,2.387610416728243,0.942477796076938,2.5132741228718345,1887.9129162789293
14,20,0.8796459430051422,2.5132741228718345,0.942477796076938,2.6389378290154264,2302.83566091337
14,21,0.8796459430051422,2.6389378290154264,0.942477796076938,2.7646015351590183,2630.5319681180968
14,22,0.8796459430051422,2.7646015351590183,0.942477796076938,2.8902652413026098,2300.334774267718
14,23,0.8796459430051422,2.8902652413026098,0.942477796076938,3.0159289474462017,2207.0324647950074
14,24,0.8796459430051422,3.0159289474462017,0.942477796076938,3.1415926535897936,2856.172862590312
14,25,0.8796459430051422,3.1415926535897936,0.942477796076938,3.267256359733385,1385.4751703710292
14,26,0.8796459430051422,3.267256359733385,0.942477796076938,3.392920065876977,3297.9160133669993
14,27,0.8796459430051422,3.392920065876977,0.942477796076938,3.518583772020569,3124.4731119606113
14,28,0.8796459430051422,3.518583772020569,0.942477796076938,3.6442474781641603,2549.766154523005
14,29,0.8796459430051422,3.6442474781641603,0.942477796076938,3.769911184307752,2627.726486304053
14,30,0.8796459430051422,3.769911184307752,0.942477796076938,3.8955748904513436,1847.225414312998
14,31,0.8796459430051422,3.8955748904513436,0.942477796076938,4.0212385965949355,1998.3687431289086
14,32,0.8796459430051422,4.0212385965949355,0.942477796076938,4.1469023027385274,2080.1124675277592
14,33,0.8796459430051422,4.1469023027385274,0.942477796076938,4.272566008882119,2481.953651246447
14,34,0.8796459430051422,4.272566008882119,0.942477796076938,4.39822971502571,2805.8184718594453
14,35,0.8796459430051422,4.39822971502571,0.942477796076938,4.523893421169302,2728.098609948144
14,36,0.8796459430051422,4.523893421169302,0.942477796076938,4.649557127312894,2637.345281095056
14,37,0.8796459430051422,4.649557127312894,0.942477796076938,4.775220833456486,1437.352536943819
14,38,0.8796459430051422,4.775220833456486,0.942477796076938,4.900884539600078,2638.018596730427
14,39,0.8796459430051422,4.900884539600078,0.942477796076938,5.026548245743669,2549.044744913692
14,40,0.8796459430051422,5.026548245743669,0.942477796076938,5.152211951887261,1752.095533829999
14,41,0.8796459430051422,5.152211951887261,0.942477796076938,5.277875658030853,1896.473643642913
14,42,0.8796459430051422,5.277875658030853,0.942477796076938,5.403539364174445,1892.177248636266
14,43,0.8796459430051422,5.403539364174445,0.942477796076938,5.529203070318037,2305.015921065998
14,44,0.8796459430051422,5.529203070318037,0.942477796076938,5.6548667764616285,1918.0197439747537
14,45,0.8796459430051422,5.6548667764616285,0.942477796076938,5.7805304826052195,1656.9656533470184
14,46,0.8796459430051422,5.7805304826052195,0.942477796076938,5.906194188748811,2224.795172509056
14,47,0.8796459430051422,5.906194188748811,0.942477796076938,6.031857894892403,1921.9313871897605
14,48,0.8796459430051422,6.031857894892403,0.942477796076938,6.157521601035995,3107.896722270789
14,49,0.8796459430051422,6.157521601035995,0.942477796076938,6.283185307179586,2071.166988372145
15,0,0.942477796076938,0.0,1.0053096491487339,0.12566370614359174,3293.8332324425596
15,1,0.942477796076938,0.12566370614359174,1.0053096491487339,0.25132741228718347,2538.299590412169
15,2,0.942477796076938,0.25132741228718347,1.0053096491487339,0.3769911184307752,2237.7463441531354
15,3,0.942477796076938,0.3769911184307752,1.0053096491487339,0.5026548245743669,1696.2634649497043
15,4,0.942477796076938,0.5026548245743669,1.0053096491487339,0.6283185307179586,1619.3485443059587
15,5,0.942477796076938,0.6283185307179586,1.0053096491487339,0.7539822368615504,2387.5328682263785
15,6,0.942477796076938,0.7539822368615504,1.0053096491487339,0.8796459430051422,1689.539918521466
15,7,0.942477796076938,0.8796459430051422,1.0053096491487339,1.0053096491487339,2305.42596070525
15,8,0.942477796076938,1.0053096491487339,1.0053096491487339,1.1309733552923256,1309.0852104945288
15,9,0.942477796076938,1.1309733552923256,1.0053096491487339,1.2566370614359172,2464.2027393419894
15,10,0.942477796076938,1.2566370614359172,1.0053096491487339,1.3823007675795091,2217.345970935795
15,11,0.942477796076938,1.3823007675795091,1.0053096491487339,1.5079644737231008,2196.9915445049865
15,12,0.942477796076938,1.5079644737231008,1.0053096491487339,1.6336281798666925,1988.2859245104971
15,13,0.942477796076938,1.6336281798666925,1.0053096491487339,1.7592918860102844,2468.276687747249
15,14,0.942477796076938,1.7592918860102844,1.0053096491487339,1.884955592153876,2816.7524323524185
15,15,0.942477796076938,1.884955592153876,1.0053096491487339,2.0106192982974678,2594.8141378385776
15,16,0.942477796076938,2.0106192982974678,1.0053096491487339,2.1362830044410597,2643.6708875107256
15,17,0.942477796076938,2.1362830044410597,1.0053096491487339,2.261946710584651,2434.0616473812433
15,18,0.942477796076938,2.261946710584651,1.0053096491487339,2.387610416728243,2022.776645595662
15,19,0.942477796076938,2.387610416728243,1.0053096491487339,2.5132741228718345,1700.6130940741243
15,20,0.942477796076938,2.5132741228718345,1.0053096491487339,2.6389378290154264,2349.014145522469
15,21,0.942477796076938,2.6389378290154264,1.0053096491487339,2.7646015351590183,1716.6791537625472
15,22,0.942477796076938,2.7646015351590183,1.0053096491487339,2.8902652413026098,2349.044776713494
15,23,0.942477796076938,2.8902652413026098,1.0053096491487339,3.0159289474462017,2758.216226318884
15,24,0.942477796076938,3.0159289474462017,1.0053096491487339,3.1415926535897936,1704.6104645018395
15,25,0.942477796076938,3.1415926535897936,1.0053096491487339,3.267256359733385,1948.9401596491323
15,26,0.942477796076938,3.267256359733385,1.0053096491487339,3.392920065876977,2307.8151936045706
15,27,0.942477796076938,3.392920065876977,1.0053096491487339,3.518583772020569,2446.2528614060075
15,28,0.942477796076938,3.518583772020569,1.0053096491487339,3.6442474781641603,2819.095718465226
15,29,0.942477796076938,3.6442474781641603,1.0053096491487339,3.769911184307752,1221.342163826263
15,30,0.942477796076938,3.769911184307752,1.0053096491487339,3.8955748904513436,1980.3371304415825
15,31,0.942477796076938,3.8955748904513436,1.0053096491487339,4.0212385965949355,1302.8977099090876
15,32,0.942477796076938,4.0212385965949355,1.0053096491487339,4.1469023027385274,2009.6052334583414
15,33,0.942477796076938,4.1469023027385274,1.0053096491487339,4.272566008882119,1997.9653808718729
15,34,0.942477796076938,4.272566008882119,1.0053096491487339,4.39822971502571,2453.0223546207894
15,35,0.942477796076938,4.39822971502571,1.0053096491487339,4.523893421169302,2904.081957941948
15,36,0.942477796076938,4.523893421169302,1.0053096491487339,4.649557127312894,2752.2125128795474
15,37,0.942477796076938,4.649557127312894,1.0053096491487339,4.775220833456486,2296.236603400138
15,38,0.942477796076938,4.775220833456486,1.0053096491487339,4.900884539600078,2214.589163744262
15,39,0.942477796076938,4.900884539600078,1.0053096491487339,5.026548245743669,2743.023155574459
15,40,0.942477796076938,5.026548245743669,1.0053096491487339,5.152211951887261,2269.817201147955
15,41,0.942477796076938,5.152211951887261,1.0053096491487339,5.277875658030853,3107.044229620744
15,42,0.942477796076938,5.277875658030853,1.0053096491487339,5.403539364174445,1289.7262977717678
15,43,0.942477796076938,5.403539364174445,1.0053096491487339,5.529203070318037,1111.7897091538791
15,44,0.942477796076938,5.529203070318037,1.0053096491487339,5.6548667764616285,1660.4709182463107
15,45,0.942477796076938,5.6548667764616285,1.0053096491487339,5.7805304826052195,2629.6877488114733
15,46,0.942477796076938,5.7805304826052195,1.0053096491487339,5.906194188748811,2218.9847396552054
15,47,0.942477796076938,5.906194188748811,1.0053096491487339,6.031857894892403,1994.902261770171
15,48,0.942477796076938,6.031857894892403,1.0053096491487339,6.157521601035995,3131.6410760074154
15,49,0.942477796076938,6.157521601035995,1.0053096491487339,6.283185307179586,2366.198243683037
16,0,1.0053096491487339,0.0,1.0681415022205298,0.12566370614359174,2432.969830482818
16,1,1.0053096491487339,0.12566370614359174,1.0681415022205298,0.25132741228718347,2503.521408124707
16,2,1.0053096491487339,0.25132741228718347,1.0681415022205298,0.3769911184307752,2955.837373669854
16,3,1.0053096491487339,0.3769911184307752,1.0681415022205298,0.5026548245743669,2515.2064211926363
16,4,1.0053096491487339,0.5026548245743669,1.0681415022205298,0.6283185307179586,2588.68661042208
16,5,1.0053096491487339,0.6283185307179586,1.0681415022205298,0.7539822368615504,1553.400339259883
16,6,1.0053096491487339,0.7539822368615504,1.0681415022205298,0.8796459430051422,1697.844172083232
16,7,1.0053096491487339,0.8796459430051422,1.0681415022205298,1.0053096491487339,2206.186390461646
16,8,1.0053096491487339,1.0053096491487339,1.0681415022205298,1.1309733552923256,2215.075241712314
16,9,1.0053096491487339,1.1309733552923256,1.0681415022205298,1.2566370614359172,1850.014241506915
16,10,1.0053096491487339,1.2566370614359172,1.0681415022205298,1.3823007675795091,3442.0604804095933
16,11,1.0053096491487339,1.3823007675795091,1.0681415022205298,1.5079644737231008,2389.7617720855333
16,12,1.0053096491487339,1.5079644737231008,1.0681415022205298,1.6336281798666925,2534.1320217031625
16,13,1.0053096491487339,1.6336281798666925,1.0681415022205298,1.7592918860102844,1570.5599428331907
16,14,1.0053096491487339,1.7592918860102844,1.0681415022205298,1.884955592153876,2931.1134165487915
16,15,1.0053096491487339,1.884955592153876,1.0681415022205298,2.0106192982974678,2663.5354472778677
16,16,1.0053096491487339,2.0106192982974678,1.0681415022205298,2.1362830044410597,1830.7060083266526
16,17,1.0053096491487339,2.1362830044410597,1.0681415022205298,2.261946710584651,1847.2622296130844
16,18,1.0053096491487339,2.261946710584651,1.0681415022205298,2.387610416728243,1627.3367443647726
16,19,1.0053096491487339,2.387610416728243,1.0681415022205298,2.5132741228718345,1581.5091238439516
16,20,1.0053096491487339,2.5132741228718345,1.0681415022205298,2.6389378290154264,2241.6093456940202
16,21,1.0053096491487339,2.6389378290154264,1.0681415022205298,2.7646015351590183,2691.526498732779
16,22,1.0053096491487339,2.7646015351590183,1.0681415022205298,2.8902652413026098,2909.906736661029
16,23,1.0053096491487339,2.8902652413026098,1.0681415022205298,3.0159289474462017,2614.367149217464
16,24,1.0053096491487339,3.0159289474462017,1.0681415022205298,3.1415926535897936,2681.6516325254975
16,25,1.0053096491487339,3.1415926535897936,1.0681415022205298,3.267256359733385,2299.916677904532
16,26,1.0053096491487339,3.267256359733385,1.0681415022205298,3.392920065876977,2722.563894904397
16,27,1.0053096491487339,3.392920065876977,1.0681415022205298,3.518583772020569,2723.2114271147097
16,28,1.0053096491487339,3.518583772020569,1.0681415022205298,3.6442474781641603,2370.9539047041562
16,29,1.0053096491487339,3.6442474781641603,1.0681415022205298,3.769911184307752,2434.014712004
16,30,1.0053096491487339,3.769911184307752,1.0681415022205298,3.8955748904513436,1626.0563965852941
16,31,1.0053096491487339,3.8955748904513436,1.0681415022205298,4.0212385965949355,2295.531118843766
16,32,1.0053096491487339,4.0212385965949355,1.0681415022205298,4.1469023027385274,2081.757189593438
16,33,1.0053096491487339,4.1469023027385274,1.0681415022205298,4.272566008882119,1544.7175209852226
16,34,1.0053096491487339,4.272566008882119,1.0681415022205298,4.39822971502571,2274.942537884041
16,35,1.0053096491487339,4.39822971502571,1.0681415022205298,4.523893421169302,2208.143703733726
16,36,1.0053096491487339,4.523893421169302,1.0681415022205298,4.649557127312894,2356.251980201804
16,37,1.0053096491487339,4.649557127312894,1.0681415022205298,4.775220833456486,2418.753555138203
16,38,1.0053096491487339,4.775220833456486,1.0681415022205298,4.900884539600078,2407.6424910748683
16,39,1.0053096491487339,4.900884539600078,1.0681415022205298,5.026548245743669,2693.9105945980427
16,40,1.0053096491487339,5.026548245743669,1.0681415022205298,5.152211951887261,2693.881161315736
16,41,1.0053096491487339,5.152211951887261,1.0681415022205298,5.277875658030853,2029.8957462037822
16,42,1.0053096491487339,5.277875658030853,1.0681415022205298,5.403539364174445,2002.30204405974
16,43,1.0053096491487339,5.403539364174445,1.0681415022205298,5.529203070318037,2064.2738199149744
16,44,1.0053096491487339,5.529203070318037,1.0681415022205298,5.6548667764616285,2099.034526295896
16,45,1.0053096491487339,5.6548667764616285,1.0681415022205298,5.7805304826052195,2362.168069941504
16,46,1.0053096491487339,5.7805304826052195,1.0681415022205298,5.906194188748811,2560.6514090437277
16,47,1.0053096491487339,5.906194188748811,1.0681415022205298,6.031857894892403,2859.252057845129
16,48,1.0053096491487339,6.031857894892403,1.0681415022205298,6.157521601035995,2627.9947589163367
16,49,1.0053096491487339,6.157521601035995,1.0681415022205298,6.283185307179586,2206.3041235908063
17,0,1.0681415022205298,0.0,1.1309733552923256,0.12566370614359174,2132.5291621662072
17,1,1.0681415022205298,0.12566370614359174,1.1309733552923256,0.25132741228718347,2922.61173267057
17,2,1.0681415022205298,0.25132741228718347,1.1309733552923256,0.3769911184307752,2568.8132864624226
17,3,1.0681415022205298,0.3769911184307752,1.1309733552923256,0.5026548245743669,1854.6198144816917
17,4,1.0681415022205298,0.5026548245743669,1.1309733552923256,0.6283185307179586,1997.1428966659191
17,5,1.0681415022205298,0.6283185307179586,1.1309733552923256,0.7539822368615504,1712.2673334930953
17,6,1.0681415022205298,0.7539822368615504,1.1309733552923256,0.8796459430051422,1706.282074879673
17,7,1.0681415022205298,0.8796459430051422,1.1309733552923256,1.0053096491487339,2131.292303497876
17,8,1.0681415022205298,1.0053096491487339,1.1309733552923256,1.1309733552923256,1981.1206010428143
17,9,1.0681415022205298,1.1309733552923256,1.1309733552923256,1.2566370614359172,2415.1726930295117
